##################################################;;;;;;;;;;;;;;x
trait1184;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1185;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1186;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1187;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1188;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1189;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1190;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1191;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1192;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1193;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1194;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1195;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1196;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1197;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1198;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1199;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1200;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1201;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1202;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1203;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1204;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1205;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1206;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1207;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1208;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1209;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1210;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1211;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1212;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1213;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1214;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1215;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1216;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1217;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1218;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1219;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1220;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1221;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1222;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1223;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1224;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1225;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1226;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1227;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1228;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1229;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1230;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1231;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1232;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1233;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1234;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1235;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1236;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1237;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1238;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1239;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1240;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1241;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1242;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1243;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1244;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1245;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1246;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1247;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1248;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1249;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1250;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1251;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1252;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1253;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1254;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1255;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1256;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1257;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1258;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1259;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1260;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1261;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1262;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1263;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1264;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1265;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1266;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1267;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1268;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1269;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1270;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1271;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1272;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1273;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1274;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1275;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1276;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1277;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1278;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1279;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1280;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1281;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1282;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1283;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1284;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1285;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1286;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1287;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1288;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1289;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1290;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1291;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1292;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1293;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1294;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1295;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1296;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1297;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1298;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1299;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1300;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1301;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1302;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1303;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1304;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1305;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1306;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1307;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1308;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1309;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1310;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1311;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1312;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1313;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1314;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1315;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1316;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1317;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1318;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1319;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1320;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1321;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1322;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1323;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1324;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1325;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1326;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1327;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1328;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1329;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1330;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1331;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1332;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1333;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1334;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1335;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1336;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1337;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1338;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1339;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1340;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1341;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1342;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1343;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1344;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1345;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1346;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1347;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1348;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1349;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1350;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1351;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1352;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1353;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1354;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1355;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1356;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1357;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1358;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1359;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1360;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1361;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1362;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1363;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1364;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1365;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1366;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1367;§R0 Att -1 Def;;;;;;;;;;;;;x
trait1368;§R1.5 Att -1.5 Def;;;;;;;;;;;;;x
trait1369;§R1.5 Att -1.5 Def;;;;;;;;;;;;;x
trait1370;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1371;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1372;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1373;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1374;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1375;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1376;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1377;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1378;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1379;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1380;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1381;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1382;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1383;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1384;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1385;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1386;§Y4 Att 2 Def;;;;;;;;;;;;;x
trait1387;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1388;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1389;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1390;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1391;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1392;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1393;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1394;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1395;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1396;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1397;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1398;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1399;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1400;§Y3 Att -1 Def;;;;;;;;;;;;;x
trait1401;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1402;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1403;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1404;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1405;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1406;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1407;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1408;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1409;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1410;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1411;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1412;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1413;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1414;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1415;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1416;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1417;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1418;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1419;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1420;§Y3 Att 1 Def;;;;;;;;;;;;;x
trait1421;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1422;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1423;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1424;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1425;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1426;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1427;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1428;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1429;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1430;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1431;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1432;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1433;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1434;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1435;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1436;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1437;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1438;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1439;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1440;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1441;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1442;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1443;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1444;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1445;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1446;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1447;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1448;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1449;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1450;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1451;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1452;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1453;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1454;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1455;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1456;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1457;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1458;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1459;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1460;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1461;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1462;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1463;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1464;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1465;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1466;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1467;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1468;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1469;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1470;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1471;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1472;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1473;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1474;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1475;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1476;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1477;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1478;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1479;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1480;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1481;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1482;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1483;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1484;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1485;§R0 Att -2 Def;;;;;;;;;;;;;x
trait1486;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1487;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1488;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1489;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1490;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1491;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1492;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1493;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1494;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1495;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1496;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1497;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1498;§W2 Att -2 Def;;;;;;;;;;;;;x
trait1499;§W1 Att -0.5 Def;;;;;;;;;;;;;x
trait1500;§W1 Att -0.5 Def;;;;;;;;;;;;;x
trait1501;§W1 Att -0.5 Def;;;;;;;;;;;;;x
trait1502;§W1 Att -0.5 Def;;;;;;;;;;;;;x
trait1503;§Y3 Att -2 Def;;;;;;;;;;;;;x
trait1504;§Y3 Att -2 Def;;;;;;;;;;;;;x
trait1505;§Y3 Att -2 Def;;;;;;;;;;;;;x
trait1506;§Y3 Att -2 Def;;;;;;;;;;;;;x
trait1507;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1508;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1509;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1510;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1511;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1512;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1513;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1514;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1515;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1516;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1517;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1518;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1519;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1520;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1521;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1522;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1523;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1524;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1525;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1526;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1527;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1528;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1529;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1530;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1531;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1532;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1533;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1534;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1535;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1536;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1537;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1538;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1539;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1540;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1541;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1542;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1543;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1544;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1545;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1546;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1547;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1548;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1549;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1550;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1551;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1552;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1553;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1554;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1555;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1556;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1557;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1558;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1559;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1560;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1561;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1562;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1563;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1564;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1565;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1566;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1567;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1568;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1569;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1570;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1571;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1572;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1573;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1574;§W2 Att 1 Def;;;;;;;;;;;;;x
trait1575;§W2.5 Att 0.5 Def;;;;;;;;;;;;;x
trait1576;§W2.5 Att 0.5 Def;;;;;;;;;;;;;x
trait1577;§W2.5 Att 0.5 Def;;;;;;;;;;;;;x
trait1578;§W2.5 Att 0.5 Def;;;;;;;;;;;;;x
trait1579;§W2.5 Att 0.5 Def;;;;;;;;;;;;;x
trait1580;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1581;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1582;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1583;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1584;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1585;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1586;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1587;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1588;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1589;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1590;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1591;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1592;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1593;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1594;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1595;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1596;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1597;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1598;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1599;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1600;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1601;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1602;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1603;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1604;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1605;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1606;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1607;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1608;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1609;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1610;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1611;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1612;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1613;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1614;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1615;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1616;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1617;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1618;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1619;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1620;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1621;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1622;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1623;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1624;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1625;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1626;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1627;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1628;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1629;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1630;§W1 Att 2 Def;;;;;;;;;;;;;x
trait1631;§W1 Att 2 Def;;;;;;;;;;;;;x
